Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
7/1/17,Alaska,79,107,FALSE,87,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
7/8/17,Alaska,82,110,FALSE,90,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
7/15/17,Alaska,70,112,FALSE,91,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
7/22/17,Alaska,81,109,FALSE,88,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
7/29/17,Alaska,79,107,FALSE,87,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
8/5/17,Alaska,64,104,FALSE,84,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
8/12/17,Alaska,68,103,FALSE,84,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
8/19/17,Alaska,89,102,FALSE,83,0,6,2017,1,127,0,0.1,Predicted (weighted),All causes,,
8/26/17,Alaska,89,104,FALSE,84,0,5,2017,1,127,0,0.1,Predicted (weighted),All causes,,
9/2/17,Alaska,77,107,FALSE,87,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
9/9/17,Alaska,86,105,FALSE,86,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
9/16/17,Alaska,83,104,FALSE,85,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
9/23/17,Alaska,89,105,FALSE,86,0,3,2017,1,127,0,0,Predicted (weighted),All causes,,
9/30/17,Alaska,115,108,TRUE,87,7,28,2017,1,127,0.1,0.3,Predicted (weighted),All causes,,
10/7/17,Alaska,78,107,FALSE,87,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
10/14/17,Alaska,79,110,FALSE,89,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
10/21/17,Alaska,79,108,FALSE,89,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
10/28/17,Alaska,96,109,FALSE,88,0,8,2017,1,127,0,0.1,Predicted (weighted),All causes,,
11/4/17,Alaska,64,107,FALSE,87,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
11/11/17,Alaska,71,106,FALSE,85,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
11/18/17,Alaska,81,105,FALSE,85,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
11/25/17,Alaska,75,106,FALSE,85,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
12/2/17,Alaska,94,104,FALSE,84,0,10,2017,1,127,0,0.1,Predicted (weighted),All causes,,
12/9/17,Alaska,76,105,FALSE,84,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
12/16/17,Alaska,96,107,FALSE,86,0,10,2017,1,127,0,0.1,Predicted (weighted),All causes,,
12/23/17,Alaska,90,109,FALSE,88,0,2,2017,1,127,0,0,Predicted (weighted),All causes,,
12/30/17,Alaska,86,108,FALSE,88,0,0,2017,1,127,0,0,Predicted (weighted),All causes,,
1/6/18,Alaska,72,110,FALSE,89,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
1/13/18,Alaska,100,110,FALSE,90,0,10,2018,1,127,0,0.1,Predicted (weighted),All causes,,
1/20/18,Alaska,95,108,FALSE,88,0,7,2018,1,127,0,0.1,Predicted (weighted),All causes,,
1/27/18,Alaska,79,105,FALSE,85,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
2/3/18,Alaska,82,104,FALSE,84,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
2/10/18,Alaska,65,101,FALSE,81,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
2/17/18,Alaska,83,98,FALSE,79,0,4,2018,1,127,0,0.1,Predicted (weighted),All causes,,
2/24/18,Alaska,94,97,FALSE,78,0,16,2018,1,127,0,0.2,Predicted (weighted),All causes,,
3/3/18,Alaska,91,97,FALSE,78,0,13,2018,1,127,0,0.2,Predicted (weighted),All causes,,
3/10/18,Alaska,90,97,FALSE,78,0,12,2018,1,127,0,0.2,Predicted (weighted),All causes,,
3/17/18,Alaska,69,100,FALSE,81,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
3/24/18,Alaska,76,100,FALSE,81,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
3/31/18,Alaska,78,101,FALSE,82,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
4/7/18,Alaska,92,99,FALSE,80,0,12,2018,1,127,0,0.1,Predicted (weighted),All causes,,
4/14/18,Alaska,90,98,FALSE,79,0,11,2018,1,127,0,0.1,Predicted (weighted),All causes,,
4/21/18,Alaska,98,96,TRUE,77,2,21,2018,1,127,0,0.3,Predicted (weighted),All causes,,
4/28/18,Alaska,77,96,FALSE,78,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
5/5/18,Alaska,93,97,FALSE,78,0,15,2018,1,127,0,0.2,Predicted (weighted),All causes,,
5/12/18,Alaska,71,96,FALSE,78,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
5/19/18,Alaska,72,98,FALSE,79,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
5/26/18,Alaska,73,99,FALSE,80,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
6/2/18,Alaska,63,100,FALSE,80,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
6/9/18,Alaska,78,97,FALSE,78,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
6/16/18,Alaska,82,102,FALSE,83,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
6/23/18,Alaska,78,102,FALSE,82,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
6/30/18,Alaska,66,102,FALSE,82,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
7/7/18,Alaska,88,101,FALSE,82,0,6,2018,1,127,0,0.1,Predicted (weighted),All causes,,
7/14/18,Alaska,104,103,TRUE,84,1,20,2018,1,127,0,0.2,Predicted (weighted),All causes,,
7/21/18,Alaska,71,101,FALSE,82,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
7/28/18,Alaska,77,99,FALSE,80,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
8/4/18,Alaska,89,97,FALSE,78,0,11,2018,1,127,0,0.1,Predicted (weighted),All causes,,
8/11/18,Alaska,82,96,FALSE,78,0,4,2018,1,127,0,0.1,Predicted (weighted),All causes,,
8/18/18,Alaska,89,94,FALSE,76,0,13,2018,1,127,0,0.2,Predicted (weighted),All causes,,
8/25/18,Alaska,92,97,FALSE,78,0,14,2018,1,127,0,0.2,Predicted (weighted),All causes,,
9/1/18,Alaska,80,102,FALSE,82,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
9/8/18,Alaska,86,103,FALSE,83,0,3,2018,1,127,0,0,Predicted (weighted),All causes,,
9/15/18,Alaska,65,103,FALSE,83,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
9/22/18,Alaska,84,101,FALSE,82,0,2,2018,1,127,0,0,Predicted (weighted),All causes,,
9/29/18,Alaska,81,103,FALSE,83,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
10/6/18,Alaska,91,102,FALSE,82,0,9,2018,1,127,0,0.1,Predicted (weighted),All causes,,
10/13/18,Alaska,84,105,FALSE,85,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
10/20/18,Alaska,80,103,FALSE,83,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
10/27/18,Alaska,89,103,FALSE,83,0,6,2018,1,127,0,0.1,Predicted (weighted),All causes,,
11/3/18,Alaska,67,102,FALSE,82,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
11/10/18,Alaska,92,99,FALSE,80,0,12,2018,1,127,0,0.2,Predicted (weighted),All causes,,
11/17/18,Alaska,82,100,FALSE,80,0,2,2018,1,127,0,0,Predicted (weighted),All causes,,
11/24/18,Alaska,94,103,FALSE,83,0,11,2018,1,127,0,0.1,Predicted (weighted),All causes,,
12/1/18,Alaska,89,104,FALSE,84,0,5,2018,1,127,0,0.1,Predicted (weighted),All causes,,
12/8/18,Alaska,75,105,FALSE,85,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
12/15/18,Alaska,110,106,TRUE,86,4,24,2018,1,127,0,0.3,Predicted (weighted),All causes,,
12/22/18,Alaska,95,107,FALSE,86,0,9,2018,1,127,0,0.1,Predicted (weighted),All causes,,
12/29/18,Alaska,68,107,FALSE,86,0,0,2018,1,127,0,0,Predicted (weighted),All causes,,
1/5/19,Alaska,93,108,FALSE,87,0,6,2019,1,127,0,0.1,Predicted (weighted),All causes,,
1/12/19,Alaska,87,107,FALSE,86,0,1,2019,1,127,0,0,Predicted (weighted),All causes,,
1/19/19,Alaska,94,109,FALSE,88,0,6,2019,1,127,0,0.1,Predicted (weighted),All causes,,
1/26/19,Alaska,88,105,FALSE,84,0,4,2019,1,127,0,0,Predicted (weighted),All causes,,
2/2/19,Alaska,99,104,FALSE,83,0,16,2019,1,127,0,0.2,Predicted (weighted),All causes,,
2/9/19,Alaska,96,102,FALSE,82,0,14,2019,1,127,0,0.2,Predicted (weighted),All causes,,
2/16/19,Alaska,99,101,FALSE,81,0,18,2019,1,127,0,0.2,Predicted (weighted),All causes,,
2/23/19,Alaska,76,100,FALSE,80,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
3/2/19,Alaska,94,102,FALSE,81,0,13,2019,1,127,0,0.2,Predicted (weighted),All causes,,
3/9/19,Alaska,94,102,FALSE,81,0,13,2019,1,127,0,0.2,Predicted (weighted),All causes,,
3/16/19,Alaska,100,103,FALSE,83,0,17,2019,1,127,0,0.2,Predicted (weighted),All causes,,
3/23/19,Alaska,71,103,FALSE,82,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
3/30/19,Alaska,90,103,FALSE,82,0,8,2019,1,127,0,0.1,Predicted (weighted),All causes,,
4/6/19,Alaska,90,104,FALSE,83,0,7,2019,1,127,0,0.1,Predicted (weighted),All causes,,
4/13/19,Alaska,81,103,FALSE,82,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
4/20/19,Alaska,78,103,FALSE,82,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
4/27/19,Alaska,79,101,FALSE,81,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
5/4/19,Alaska,100,100,FALSE,80,0,20,2019,1,127,0,0.2,Predicted (weighted),All causes,,
5/11/19,Alaska,86,98,FALSE,78,0,8,2019,1,127,0,0.1,Predicted (weighted),All causes,,
5/18/19,Alaska,91,100,FALSE,79,0,12,2019,1,127,0,0.1,Predicted (weighted),All causes,,
5/25/19,Alaska,82,100,FALSE,80,0,2,2019,1,127,0,0,Predicted (weighted),All causes,,
6/1/19,Alaska,77,102,FALSE,81,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
6/8/19,Alaska,93,100,FALSE,80,0,13,2019,1,127,0,0.2,Predicted (weighted),All causes,,
6/15/19,Alaska,75,103,FALSE,82,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
6/22/19,Alaska,97,104,FALSE,83,0,14,2019,1,127,0,0.2,Predicted (weighted),All causes,,
6/29/19,Alaska,87,106,FALSE,85,0,2,2019,1,127,0,0,Predicted (weighted),All causes,,
7/6/19,Alaska,81,104,FALSE,83,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
7/13/19,Alaska,91,107,FALSE,85,0,6,2019,1,127,0,0.1,Predicted (weighted),All causes,,
7/20/19,Alaska,74,106,FALSE,84,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
7/27/19,Alaska,59,104,FALSE,83,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
8/3/19,Alaska,74,101,FALSE,80,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
8/10/19,Alaska,86,103,FALSE,81,0,5,2019,1,127,0,0.1,Predicted (weighted),All causes,,
8/17/19,Alaska,94,103,FALSE,82,0,12,2019,1,127,0,0.1,Predicted (weighted),All causes,,
8/24/19,Alaska,73,105,FALSE,83,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
8/31/19,Alaska,82,106,FALSE,85,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
9/7/19,Alaska,71,107,FALSE,86,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
9/14/19,Alaska,91,107,FALSE,85,0,6,2019,1,127,0,0.1,Predicted (weighted),All causes,,
9/21/19,Alaska,94,107,FALSE,86,0,8,2019,1,127,0,0.1,Predicted (weighted),All causes,,
9/28/19,Alaska,82,107,FALSE,86,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
10/5/19,Alaska,93,109,FALSE,88,0,5,2019,1,127,0,0.1,Predicted (weighted),All causes,,
10/12/19,Alaska,91,111,FALSE,90,0,1,2019,1,127,0,0,Predicted (weighted),All causes,,
10/19/19,Alaska,94,108,FALSE,86,0,8,2019,1,127,0,0.1,Predicted (weighted),All causes,,
10/26/19,Alaska,67,107,FALSE,86,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
11/2/19,Alaska,81,105,FALSE,84,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
11/9/19,Alaska,89,104,FALSE,83,0,6,2019,1,127,0,0.1,Predicted (weighted),All causes,,
11/16/19,Alaska,90,104,FALSE,84,0,6,2019,1,127,0,0.1,Predicted (weighted),All causes,,
11/23/19,Alaska,92,108,FALSE,86,0,6,2019,1,127,0,0.1,Predicted (weighted),All causes,,
11/30/19,Alaska,103,110,FALSE,88,0,15,2019,1,127,0,0.2,Predicted (weighted),All causes,,
12/7/19,Alaska,93,112,FALSE,90,0,3,2019,1,127,0,0,Predicted (weighted),All causes,,
12/14/19,Alaska,94,112,FALSE,90,0,4,2019,1,127,0,0,Predicted (weighted),All causes,,
12/21/19,Alaska,84,112,FALSE,91,0,0,2019,1,127,0,0,Predicted (weighted),All causes,,
12/28/19,Alaska,100,115,FALSE,92,0,8,2019,1,127,0,0.1,Predicted (weighted),All causes,,
1/4/20,Alaska,89,114,FALSE,93,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,
1/11/20,Alaska,105,112,FALSE,90,0,15,2020,1,127,0,0.2,Predicted (weighted),All causes,,
1/18/20,Alaska,99,115,FALSE,94,0,5,2020,1,127,0,0.1,Predicted (weighted),All causes,,
1/25/20,Alaska,97,111,FALSE,90,0,7,2020,1,127,0,0.1,Predicted (weighted),All causes,,
2/1/20,Alaska,85,111,FALSE,89,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/8/20,Alaska,95,108,FALSE,86,0,9,2020,1,127,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/15/20,Alaska,89,107,FALSE,85,0,4,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/22/20,Alaska,83,106,FALSE,85,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/29/20,Alaska,84,109,FALSE,86,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/7/20,Alaska,81,105,FALSE,85,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/14/20,Alaska,94,106,FALSE,85,0,9,2020,1,127,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/21/20,Alaska,70,108,FALSE,86,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/28/20,Alaska,88,108,FALSE,86,0,2,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/4/20,Alaska,101,109,FALSE,87,0,14,2020,1,127,0,0.2,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/11/20,Alaska,85,108,FALSE,87,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/18/20,Alaska,82,110,FALSE,88,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/25/20,Alaska,63,107,FALSE,85,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/2/20,Alaska,89,106,FALSE,85,0,4,2020,1,127,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/9/20,Alaska,91,105,FALSE,83,0,8,2020,1,127,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/16/20,Alaska,85,104,FALSE,83,0,2,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/23/20,Alaska,83,103,FALSE,82,0,1,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/30/20,Alaska,100,106,FALSE,84,0,16,2020,1,127,0,0.2,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/6/20,Alaska,79,108,FALSE,86,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/13/20,Alaska,90,105,FALSE,85,0,5,2020,1,127,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/20/20,Alaska,92,110,FALSE,88,0,4,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/27/20,Alaska,89,110,FALSE,89,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
7/4/20,Alaska,86,109,FALSE,88,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
7/11/20,Alaska,99,106,FALSE,86,0,13,2020,1,127,0,0.2,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
7/18/20,Alaska,80,108,FALSE,87,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
7/25/20,Alaska,85,108,FALSE,87,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
8/1/20,Alaska,107,106,TRUE,85,1,22,2020,1,127,0,0.3,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
8/8/20,Alaska,100,106,FALSE,86,0,14,2020,1,127,0,0.2,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
8/15/20,Alaska,77,108,FALSE,87,0,0,2020,1,127,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
